DBN,School Name,Supportive Environment Rating,Interesting and challenging curriculum,Effective teaching and learning,Effective school assessment,Clear communication - high expectations,Teacher collaboration,"Safety, inclusivity, social-emotional growth",Resource allocation and management,"Identifying, tracking, and meeting goals",Thoughtful teacher development and evaluation,School decision evaluation and adjustment,Percent English Language Learners,Percent Students with Disabilities,Percent Self-Contained,Economic Need Index,Percent in Temp Housing,Percent HRA Eligible,Percent Asian,Percent Black,Percent Hispanic,Percent White,Principal experience at this school,Percent of teachers with 3+ years of experience,Student Attendance Rate,Percent of Students Chronically Absent,Teacher Attendance Rate,Collaborative Teachers Score,Effective School Leadership Score,Rigorous Instruction Score,Strong Family-Community Ties Score,Trust Score,Borough,District,Level 1 %,Level 2 %,Level 3 %,Level 4 %,Level 3+ %,% Tested
30Q150,P.S. 150 Queens,3,3,3,3,3,3,4,4,4,4,3,0.17800000000000002,0.129,0.042,0.632,0.068,0.523,0.259,0.01,0.46,0.23,13.0,0.693,0.948,0.126,0.9620000000000001,3.76,3.63,3.45,3.8,3.07,Queens,30,7.289719582,25.60747719,36.82242966,30.28037453,67.10280609,0.5169082125603864
30Q151,P.S. 151 Mary D. Carter,4,3,3,3,4,3,4,3,3,4,3,0.12,0.298,0.086,0.856,0.152,0.785,0.158,0.24600000000000002,0.524,0.057,5.0,0.833,0.937,0.217,0.966,4.17,3.87,3.78,3.89,4.42,Queens,30,30,26.66666603,28.33333397,15,43.33333206,0.5157593123209169
30Q152,P.S. 152 Gwendoline N. Alleyne School,4,4,3,3,4,4,4,4,4,4,4,0.33399999999999996,0.11699999999999999,0.046,0.8109999999999999,0.252,0.706,0.54,0.004,0.40299999999999997,0.037000000000000005,13.2,0.9620000000000001,0.963,0.077,0.9540000000000001,4.31,3.34,4.07,3.67,3.94,Queens,30,9.747292519,26.71480179,41.87725449,21.66065025,63.53790665,0.5276190476190477
30Q166,P.S. 166 Henry Gradstein,3,3,3,4,4,4,4,4,4,4,4,0.162,0.11,0.027999999999999997,0.631,0.034,0.534,0.264,0.035,0.44799999999999995,0.21899999999999997,6.4,0.985,0.95,0.129,0.958,4.34,3.71,4.0,4.01,3.73,Queens,30,9.444444656,25.37037086,34.44444275,30.74073982,65.18518829,0.519730510105871
30Q171,P.S. 171 Peter G. Van Alst,2,3,3,4,4,3,2,3,3,3,3,0.21899999999999997,0.235,0.069,0.8809999999999999,0.124,0.823,0.175,0.28800000000000003,0.456,0.062,1.8,0.8,0.907,0.365,0.968,2.53,2.97,3.28,3.5,3.51,Queens,30,32.05128098,37.17948532,23.07692337,7.692307472,30.76922989,0.5176991150442478
30Q204,I.S. 204 Oliver W. Holmes,2,4,3,3,3,3,3,3,3,4,3,0.17600000000000002,0.271,0.12,0.8809999999999999,0.091,0.8220000000000001,0.159,0.16699999999999998,0.603,0.064,2.9,0.542,0.9259999999999999,0.255,0.988,3.17,2.81,3.52,2.26,2.46,Queens,30,28.5714283,34.151786799999996,25,12.27678585,37.276786799999996,0.9256198347107438
30Q212,P.S. 212,3,4,3,3,4,4,4,4,4,4,4,0.16,0.16899999999999998,0.055999999999999994,0.667,0.031,0.563,0.261,0.004,0.609,0.105,10.8,0.907,0.945,0.139,0.961,4.46,3.74,4.02,3.97,4.11,Queens,30,14.12429333,27.68361664,40.96045303,17.23163795,58.19208908,0.4745308310991957
30Q227,I.S. 227 Louis Armstrong,4,4,4,3,4,4,4,4,4,4,4,0.04,0.14400000000000002,0.051,0.625,0.038,0.5329999999999999,0.138,0.084,0.501,0.265,3.4,0.91,0.96,0.078,0.96,4.38,3.85,4.4,3.43,3.62,Queens,30,3.701067686,19.35943031,37.29537201,39.64412689,76.9394989,0.8858764186633039
30Q230,I.S. 230,3,4,3,4,4,4,4,4,4,4,4,0.15,0.131,0.039,0.7290000000000001,0.059000000000000004,0.662,0.337,0.005,0.598,0.047,4.0,0.733,0.953,0.11,0.961,4.41,3.73,4.24,2.7,3.61,Queens,30,13.66255188,27.32510376,31.60493851,27.40740776,59.01234436,0.9375
30Q234,P.S. 234,4,3,3,3,4,4,4,4,4,4,4,0.183,0.187,0.076,0.764,0.049,0.695,0.23,0.07,0.38299999999999995,0.298,3.8,0.865,0.9490000000000001,0.127,0.953,3.87,3.42,3.66,3.97,3.24,Queens,30,5.668015957,34.81781387,38.86639786,20.64777374,59.5141716,0.5082304526748971
30Q235,Academy for New Americans,4,3,4,3,4,3,4,4,4,4,4,1.0,0.01,0.0,0.823,0.465,0.564,0.198,0.02,0.653,0.129,5.8,0.833,0.9590000000000001,0.11199999999999999,0.972,4.17,4.8,4.2,3.89,4.72,Queens,30,82.25806427,17.74193573,0,0,0,0.6138613861386139
30Q280,P.S. 280,3,3,3,3,4,3,4,4,4,4,4,0.358,0.131,0.044000000000000004,0.848,0.063,0.807,0.071,0.013000000000000001,0.898,0.006999999999999999,5.0,0.7659999999999999,0.953,0.121,0.985,3.38,3.46,3.4,3.44,3.87,Queens,30,19.21921921,37.83783722,31.23123169,11.71171188,42.94294357,0.48401162790697677
30Q286,"Young Women's Leadership School, Astoria",4,4,3,4,4,4,3,4,3,4,3,0.040999999999999995,0.134,0.0,0.7040000000000001,0.037000000000000005,0.618,0.341,0.077,0.402,0.175,2.9,0.765,0.96,0.076,0.973,4.14,3.37,4.44,3.62,3.38,Queens,30,6.355932236,18.22033882,42.79661179,32.62711716,75.42372894,0.959349593495935
30Q291,Hunters Point Community Middle School,4,4,3,3,4,3,4,4,4,4,4,0.04,0.242,0.013999999999999999,0.5670000000000001,0.078,0.442,0.14,0.1,0.48700000000000004,0.24,5.0,0.647,0.961,0.08199999999999999,0.9670000000000001,3.65,3.91,3.95,4.34,3.82,Queens,30,12.02046013,25.31969261,31.96930885,30.6905365,62.65984726,0.9287410926365796
30Q300,The 30th Avenue School (G&T Citywide),3,3,2,2,3,2,4,3,3,3,2,0.022000000000000002,0.05,0.002,0.295,0.015,0.184,0.435,0.059000000000000004,0.09,0.311,2.0,0.52,0.963,0.057,0.973,2.41,2.25,2.76,3.61,2.08,Queens,30,0.7490636706,1.123595476,22.09737778,76.02996063,98.12734222,0.5842450765864332
30Q329,East Elmhurst Community School,4,3,3,3,4,4,4,4,4,4,4,0.474,0.184,0.034,0.805,0.174,0.716,0.034,0.068,0.866,0.024,5.0,0.419,0.935,0.192,0.963,4.77,4.82,3.71,4.48,4.44,Queens,30,13.86861324,29.92700768,42.33576584,13.86861324,56.20438004,0.3605263157894737
30Q580,Baccalaureate School for Global Education,3,3,3,3,2,3,3,3,2,2,2,0.0,0.005,0.0,0.33,0.011000000000000001,0.231,0.505,0.011000000000000001,0.126,0.28600000000000003,11.4,0.9,0.981,0.005,0.963,3.27,2.98,3.74,3.01,3.48,Queens,30,0,1.104972363,12.70718193,86.18784332,98.89502716,0.9945054945054945
31R001,P.S. 001 Tottenville,3,4,4,4,3,4,4,4,4,4,4,0.07200000000000001,0.3,0.03,0.37799999999999995,0.033,0.307,0.037000000000000005,0.013999999999999999,0.198,0.7490000000000001,5.7,0.7909999999999999,0.932,0.187,0.97,4.14,2.75,4.38,4.09,3.27,Staten Island,31,10.22222233,31.55555534,38.22222137,20,58.22222137,0.5232558139534884
31R002,I.S. R002 George L. Egbert,2,3,2,2,3,3,3,3,3,2,2,0.079,0.242,0.068,0.601,0.078,0.525,0.122,0.076,0.292,0.49,10.9,0.855,0.925,0.261,0.96,3.02,2.91,2.51,2.68,3.12,Staten Island,31,18.96733475,28.24025345,29.08324623,23.70916748,52.792411799999996,0.9693564862104188
31R003,P.S. 003 The Margaret Gioiosa School,3,3,3,4,3,3,3,3,3,3,3,0.02,0.222,0.032,0.23600000000000002,0.022000000000000002,0.185,0.07,0.001,0.126,0.7859999999999999,3.2,0.966,0.943,0.15,0.973,3.85,3.81,3.92,4.1,4.41,Staten Island,31,9.433961868,25.47169876,41.74528122,23.34905624,65.09433746,0.5608465608465608
31R004,P.S. 004 Maurice Wollin,3,2,2,2,3,3,3,3,3,3,2,0.063,0.345,0.066,0.373,0.039,0.304,0.095,0.018000000000000002,0.193,0.674,4.0,0.904,0.9440000000000001,0.136,0.951,3.48,2.8,2.34,3.94,3.53,Staten Island,31,11.594203,27.53623199,41.73913193,19.13043404,60.86956406,0.5043859649122807
31R005,P.S. 005 Huguenot,4,4,3,4,4,4,4,4,4,4,4,0.01,0.235,0.0,0.23199999999999998,0.06,0.142,0.017,0.003,0.086,0.887,7.8,0.87,0.9520000000000001,0.098,0.973,4.87,4.54,4.62,4.46,4.36,Staten Island,31,0.7518796921,12.78195477,42.10526276,44.36090088,86.46616364,0.44039735099337746
31R006,P.S. 6 Corporal Allan F. Kivlehan School,3,4,3,4,4,4,4,4,4,4,4,0.034,0.337,0.11699999999999999,0.332,0.026000000000000002,0.266,0.013999999999999999,0.004,0.165,0.7959999999999999,3.0,0.904,0.937,0.18600000000000003,0.955,4.8,4.31,4.49,4.31,3.83,Staten Island,31,10.20408154,26.53061295,38.36734772,24.89795876,63.26530457,0.4861111111111111
31R007,I.S. 007 Elias Bernstein,3,4,4,4,4,4,4,4,4,4,4,0.009000000000000001,0.17300000000000001,0.027999999999999997,0.27699999999999997,0.015,0.20600000000000002,0.054000000000000006,0.006,0.095,0.828,15.0,0.865,0.934,0.201,0.968,4.53,3.82,4.78,3.97,3.89,Staten Island,31,7.175713062,22.17111397,33.30266953,37.35050583,70.65317535,0.9346517626827171
31R008,P.S. 8 Shirlee Solomon,3,3,3,3,4,3,4,3,3,3,3,0.028999999999999998,0.212,0.051,0.311,0.015,0.257,0.092,0.013999999999999999,0.151,0.735,17.3,0.778,0.94,0.159,0.9640000000000001,4.23,3.85,3.87,4.32,4.15,Staten Island,31,3.496503592,19.58041954,41.95804214,34.96503448,76.92308044,0.4897260273972603
31R009,Naples Street Elementary School,4,4,3,4,4,4,4,4,4,4,4,0.008,0.28600000000000003,0.076,0.419,0.027000000000000003,0.302,0.05,0.179,0.271,0.48100000000000004,5.0,0.792,0.955,0.08,0.97,4.95,4.84,4.47,4.55,4.41,Staten Island,31,7,12,40,41,81,0.3816793893129771
31R011,P.S. 11 Thomas Dongan School,3,4,3,4,4,4,4,3,3,3,3,0.153,0.253,0.085,0.6890000000000001,0.08199999999999999,0.648,0.11,0.196,0.36700000000000005,0.306,12.7,0.778,0.9309999999999999,0.222,0.9790000000000001,3.78,3.64,3.71,3.77,3.57,Staten Island,31,21.21212196,30.30303001,37.12121201,11.36363602,48.48484802,0.4697508896797153
31R013,P.S. 013 M. L. Lindemeyer,3,4,3,4,4,4,4,4,4,4,4,0.188,0.242,0.079,0.685,0.085,0.613,0.198,0.149,0.433,0.195,8.8,0.823,0.934,0.24,0.9570000000000001,4.59,4.1,4.4,4.19,4.27,Staten Island,31,19.11421967,30.30303001,39.39393997,11.1888113,50.58275223,0.49710312862108924
31R016,P.S. 016 John J. Driscoll,2,3,3,3,3,4,3,3,3,3,3,0.289,0.331,0.21899999999999997,0.9179999999999999,0.244,0.851,0.053,0.289,0.5710000000000001,0.07400000000000001,3.2,0.8640000000000001,0.897,0.413,0.963,4.11,3.49,3.35,3.28,3.77,Staten Island,31,42.10526276,35.33834457,19.54887199,3.007518768,22.55639076,0.564755838641189
31R018,P.S. 018 John G. Whittier,1,3,3,3,3,3,3,3,3,3,3,0.067,0.41,0.182,0.937,0.251,0.89,0.047,0.441,0.449,0.035,7.8,0.9259999999999999,0.9009999999999999,0.423,0.9440000000000001,2.89,3.1,2.98,3.28,2.65,Staten Island,31,28.93617058,35.74468231,27.65957451,7.659574509,35.31914902,0.4376163873370577
31R019,P.S. 019 The Curtis School,2,3,2,3,3,3,3,3,3,3,3,0.207,0.28800000000000003,0.124,0.82,0.09,0.762,0.054000000000000006,0.11900000000000001,0.715,0.076,2.0,0.857,0.919,0.29100000000000004,0.961,3.78,3.64,3.71,3.77,4.01,Staten Island,31,32.97491074,33.33333206,26.16487503,7.526881695,33.6917572,0.5027027027027027
31R020,P.S. 020 Port Richmond,3,3,2,3,3,3,3,3,3,3,2,0.386,0.379,0.18100000000000002,0.9259999999999999,0.147,0.877,0.004,0.17,0.763,0.039,12.6,0.9109999999999999,0.932,0.218,0.966,3.72,3.42,3.0,3.08,4.38,Staten Island,31,30.08130074,35.77235794,23.98373985,10.16260147,34.14634323,0.5301724137931034
31R021,P.S. 21 Margaret Emery-Elm Park,3,3,3,3,3,3,3,4,3,3,3,0.163,0.368,0.09,0.85,0.147,0.7709999999999999,0.011000000000000001,0.27,0.599,0.106,3.0,0.8240000000000001,0.894,0.38,0.9590000000000001,3.77,4.06,3.61,4.04,4.39,Staten Island,31,21.85792351,41.530056,30.05464554,6.557376862,36.6120224,0.4986376021798365
31R022,P.S. 022 Graniteville,2,4,3,3,4,4,4,4,3,4,3,0.177,0.272,0.12,0.787,0.14,0.713,0.075,0.239,0.555,0.09699999999999999,11.0,0.914,0.914,0.336,0.9490000000000001,4.33,3.51,3.69,3.42,3.65,Staten Island,31,26.50862122,32.97413635,30.17241287,10.34482765,40.51724243,0.48082901554404145
31R023,P.S. 023 Richmondtown,4,3,3,3,4,4,4,4,4,4,4,0.051,0.27,0.059000000000000004,0.318,0.07400000000000001,0.22899999999999998,0.062,0.013000000000000001,0.16399999999999998,0.737,4.8,0.8909999999999999,0.946,0.129,0.968,4.95,4.61,3.77,4.62,4.61,Staten Island,31,8.333333015,26.19047546,40.47618866,25,65.47618866,0.4763705103969754
31R024,I.S. 024 Myra S. Barnes,3,3,3,3,3,2,4,3,3,3,2,0.026000000000000002,0.237,0.066,0.336,0.043,0.252,0.051,0.012,0.149,0.778,8.8,0.889,0.9359999999999999,0.192,0.963,3.04,3.05,3.37,3.48,3.44,Staten Island,31,10.76158905,26.6556282,29.80132484,32.78145599,62.58278275,0.9534333070244673
31R026,P.S. 026 The Carteret School,3,3,3,3,4,4,3,4,3,4,3,0.138,0.23199999999999998,0.016,0.452,0.016,0.382,0.114,0.033,0.32899999999999996,0.5,7.2,0.696,0.941,0.157,0.968,4.59,4.13,3.69,4.4,4.1,Staten Island,31,5.319149017,27.65957451,48.93616867,18.0851059,67.02127838,0.3821138211382114
31R027,I.S. 027 Anning S. Prall,3,2,2,3,3,3,4,3,3,3,2,0.067,0.242,0.073,0.657,0.078,0.583,0.09,0.22,0.406,0.27,3.0,0.971,0.914,0.29,0.965,3.91,3.41,2.94,3.22,4.1,Staten Island,31,14.76888371,29.98872566,25.81736183,29.42502785,55.24238968,0.882587064676617
31R028,The Eagle Academy for Young Men of Staten Island,3,3,2,3,3,3,4,3,3,4,3,0.055999999999999994,0.32899999999999996,0.113,0.762,0.122,0.648,0.038,0.474,0.366,0.094,4.0,0.583,0.9229999999999999,0.264,0.975,4.02,3.74,3.14,3.87,3.95,Staten Island,31,27.6699028,44.6601944,20.87378693,6.796116352,27.6699028,0.9671361502347418
31R029,P.S. 029 Bardwell,3,4,3,3,4,3,4,4,4,4,4,0.07,0.209,0.059000000000000004,0.452,0.04,0.392,0.182,0.081,0.215,0.49,15.9,0.905,0.941,0.17300000000000001,0.958,4.02,4.27,4.1,4.85,4.39,Staten Island,31,14.52145195,25.08250809,37.62376404,22.77227783,60.39603806,0.482484076433121
31R030,P.S. 030 Westerleigh,3,3,3,3,4,3,4,4,4,4,4,0.076,0.23399999999999999,0.053,0.312,0.044000000000000004,0.245,0.083,0.025,0.245,0.608,5.4,0.877,0.94,0.155,0.961,3.97,4.19,3.72,4.15,3.99,Staten Island,31,11.89189148,22.97297287,41.89189148,23.24324417,65.13513184,0.4601990049751244
31R031,P.S. 031 William T. Davis,2,2,2,2,2,2,2,3,2,3,2,0.066,0.37,0.22399999999999998,0.9390000000000001,0.273,0.9059999999999999,0.003,0.45299999999999996,0.445,0.055,1.0,0.872,0.883,0.496,0.9570000000000001,3.48,2.96,2.17,2.99,4.43,Staten Island,31,51.23152542,30.54187202,14.28571415,3.940886736,18.22660065,0.5607734806629834
31R032,P.S. 032 The Gifford School,3,4,3,3,4,3,4,4,4,4,4,0.034,0.284,0.066,0.31,0.01,0.245,0.057999999999999996,0.008,0.158,0.753,13.8,0.872,0.9390000000000001,0.168,0.956,3.6,3.36,3.98,4.17,3.36,Staten Island,31,10.99290752,25.17730522,38.65248108,25.17730522,63.82978821,0.45483870967741935
31R034,I.S. 034 Tottenville,3,4,4,4,4,4,4,4,4,4,4,0.021,0.266,0.038,0.271,0.022000000000000002,0.196,0.040999999999999995,0.008,0.11199999999999999,0.835,6.9,0.875,0.9259999999999999,0.24,0.9670000000000001,4.2,3.59,4.66,3.67,3.61,Staten Island,31,10.00962448,25.89027977,30.70259857,33.39749908,64.10009766,0.9523373052245646
31R035,P.S. 35 The Clove Valley School,4,4,3,4,4,4,4,4,4,4,4,0.033,0.23,0.0,0.369,0.035,0.284,0.122,0.10099999999999999,0.195,0.532,11.0,0.96,0.95,0.114,0.968,4.93,4.57,4.6,4.48,4.57,Staten Island,31,2.46305418,14.28571415,50.24630356,33.00492477,83.25122833,0.5139240506329114
31R036,P.S. 036 J. C. Drumgoole,3,3,3,3,4,3,3,4,3,3,3,0.04,0.23399999999999999,0.043,0.26899999999999996,0.017,0.215,0.055,0.003,0.146,0.7829999999999999,12.4,0.866,0.945,0.122,0.96,3.16,3.27,3.74,3.77,1.89,Staten Island,31,10.15625,27.60416603,39.84375,22.39583397,62.23958206,0.49104859335038364
31R038,P.S. 038 George Cromwell,3,3,3,3,4,3,3,3,3,3,3,0.215,0.218,0.085,0.602,0.028999999999999998,0.526,0.14400000000000002,0.035,0.303,0.49700000000000005,3.0,0.758,0.9359999999999999,0.24,0.951,3.78,3.64,3.71,3.77,3.83,Staten Island,31,16.76646614,41.31736374,31.13772392,10.77844334,41.91616821,0.49117647058823527
31R039,P.S. 39 Francis J. Murphy Jr.,3,3,2,2,4,3,4,4,3,3,3,0.124,0.248,0.073,0.648,0.069,0.578,0.17,0.08800000000000001,0.307,0.423,7.8,0.865,0.929,0.254,0.972,3.72,3.87,2.82,4.02,3.62,Staten Island,31,19.9203186,35.45816803,33.46613693,11.15537834,44.62151337,0.458029197080292
31R041,The Stephanie A. Vierno School,3,4,4,4,4,4,4,4,4,4,4,0.159,0.231,0.046,0.5579999999999999,0.028999999999999998,0.504,0.129,0.018000000000000002,0.308,0.518,3.0,0.843,0.9390000000000001,0.184,0.9490000000000001,4.0,3.38,4.76,4.04,3.69,Staten Island,31,11.96319008,28.52760696,39.57055283,19.93865013,59.50920105,0.50231124807396
31R042,P.S. 042 Eltingville,3,3,2,3,4,3,4,4,4,4,4,0.045,0.222,0.057999999999999996,0.322,0.02,0.22399999999999998,0.10099999999999999,0.013000000000000001,0.132,0.7440000000000001,12.6,0.743,0.9420000000000001,0.14300000000000002,0.966,3.75,4.03,3.15,4.4,4.29,Staten Island,31,10.23454189,26.43923187,39.44562912,23.88059616,63.32622528,0.47469635627530365
31R044,P.S. 044 Thomas C. Brown,2,2,2,2,3,2,3,3,3,3,2,0.068,0.36200000000000004,0.157,0.92,0.17800000000000002,0.863,0.022000000000000002,0.42,0.489,0.027000000000000003,0.9,0.835,0.8959999999999999,0.45299999999999996,0.973,2.14,2.45,1.75,2.79,2.22,Staten Island,31,46.40884018,38.1215477,12.98342514,2.486187935,15.46961308,0.4469135802469136
31R045,P.S. 045 John Tyler,3,4,3,4,4,4,4,4,4,4,4,0.06,0.231,0.057999999999999996,0.667,0.086,0.574,0.075,0.171,0.49,0.225,7.8,0.823,0.929,0.235,0.971,4.62,3.59,4.37,4.02,3.77,Staten Island,31,23.92947197,31.23425674,31.98992538,12.84634781,44.83627319,0.47946859903381644
31R046,P.S. 046 Albert V. Maniscalco,2,3,3,3,3,3,2,3,3,3,3,0.135,0.294,0.063,0.685,0.083,0.627,0.083,0.155,0.405,0.341,12.4,0.846,0.909,0.35600000000000004,0.9570000000000001,3.78,3.64,3.71,3.77,4.77,Staten Island,31,25.17985535,43.16546631,25.89928055,5.755395889,31.65467644,0.5515873015873016
31R048,P.S. 048 William G. Wilcox,3,4,3,4,4,4,4,4,4,4,4,0.075,0.18899999999999997,0.03,0.37200000000000005,0.016,0.292,0.196,0.039,0.175,0.57,2.0,0.903,0.948,0.128,0.961,4.32,3.82,4.21,4.11,3.5,Staten Island,31,8.373591423,21.73913002,35.90982437,33.977455140000004,69.8872757,0.6448598130841121
31R049,I.S. 49 Berta A. Dreyfus,2,2,2,2,2,2,2,3,3,3,2,0.132,0.355,0.154,0.882,0.18,0.8240000000000001,0.09,0.35100000000000003,0.462,0.087,3.0,0.7120000000000001,0.905,0.355,0.953,2.27,2.78,1.86,1.94,2.38,Staten Island,31,35.88435364,37.24489975,19.04761887,7.823129177,26.87074852,0.9607843137254902
31R050,P.S. 050 Frank Hankinson,3,3,3,3,4,3,4,4,4,4,4,0.051,0.207,0.062,0.319,0.008,0.249,0.12300000000000001,0.023,0.154,0.6759999999999999,5.4,0.9620000000000001,0.9420000000000001,0.16699999999999998,0.948,4.19,4.7,3.75,4.48,4.61,Staten Island,31,7.371007442,16.46191597,36.60933685,39.55773926,76.16707611,0.551490514905149
31R051,I.S. 051 Edwin Markham,2,3,2,2,3,3,3,3,3,2,3,0.08,0.297,0.111,0.701,0.106,0.624,0.055,0.237,0.442,0.253,7.5,0.884,0.905,0.32299999999999995,0.9620000000000001,3.22,3.58,2.79,2.97,3.54,Staten Island,31,29.36833382,34.78260803,22.14930344,13.69975376,35.84905624,0.9269961977186312
31R052,P.S. 052 John C. Thompson,3,3,3,3,4,3,4,4,4,4,4,0.19,0.22,0.057999999999999996,0.534,0.06,0.45299999999999996,0.16,0.015,0.201,0.603,8.0,0.833,0.938,0.17800000000000002,0.953,3.95,4.54,3.59,4.34,4.52,Staten Island,31,13.48837185,20.930233,45.1162796,20.4651165,65.58139801,0.4594017094017094
31R053,The Barbara Esselborn School,3,4,3,4,4,4,4,4,4,4,4,0.049,0.226,0.061,0.3,0.027000000000000003,0.22899999999999998,0.115,0.016,0.11599999999999999,0.732,2.9,0.982,0.9420000000000001,0.149,0.9690000000000001,4.75,4.12,4.36,4.1,4.08,Staten Island,31,6.896551609,24.13793182,39.94252777,29.02298927,68.96551514,0.4633821571238349
31R054,P.S. 054 Charles W. Leng,3,3,3,3,4,4,4,4,4,4,4,0.077,0.266,0.083,0.501,0.03,0.429,0.326,0.061,0.22899999999999998,0.355,6.9,0.847,0.9390000000000001,0.179,0.9620000000000001,4.48,3.72,3.71,4.01,3.34,Staten Island,31,13.20224762,26.12359619,39.88764191,20.78651619,60.67415619,0.4830393487109905
31R055,P.S. 055 Henry M. Boehm,3,3,3,3,4,4,4,4,4,4,4,0.034,0.24600000000000002,0.035,0.267,0.005,0.225,0.05,0.004,0.094,0.846,8.8,0.872,0.94,0.154,0.96,4.6,4.19,3.62,4.25,4.06,Staten Island,31,7.829181671,32.38434219,40.21352386,19.57295418,59.78647614,0.49822695035460995
31R056,P.S. 56 The Louis Desario School,3,3,3,3,3,3,4,3,3,4,3,0.022000000000000002,0.304,0.107,0.282,0.02,0.19,0.05,0.011000000000000001,0.157,0.772,0.9,0.94,0.943,0.136,0.9570000000000001,4.1,3.63,3.63,3.62,3.72,Staten Island,31,11.97183132,24.29577446,41.54929733,22.18309784,63.73239517,0.5230202578268877
31R057,P.S. 057 Hubert H. Humphrey,3,4,3,3,4,3,4,4,4,3,3,0.081,0.29100000000000004,0.172,0.9,0.11699999999999999,0.851,0.042,0.551,0.336,0.03,3.8,0.8390000000000001,0.903,0.377,0.955,3.78,3.64,3.71,3.77,3.76,Staten Island,31,41.66666794,33.9743576,18.91025734,5.448718071,24.35897446,0.48826291079812206
31R058,Space Shuttle Columbia School,3,3,3,2,3,3,3,3,2,3,2,0.07400000000000001,0.27,0.10400000000000001,0.426,0.05,0.345,0.18,0.049,0.259,0.49200000000000005,5.5,0.873,0.9420000000000001,0.19,0.968,3.63,2.9,3.07,3.64,3.76,Staten Island,31,13.43283558,33.13432693,35.22388077,18.20895576,53.43283463,0.5283911671924291
31R059,The Harbor View School,3,3,3,4,4,3,4,4,4,4,4,0.004,0.237,0.013000000000000001,0.638,0.096,0.465,0.031,0.368,0.41700000000000004,0.11800000000000001,5.0,0.667,0.935,0.235,0.958,3.6,3.49,3.51,4.17,3.87,Staten Island,31,12.04819298,27.71084404,49.39759064,10.8433733,60.24096298,0.36403508771929827
31R060,P.S. 060 Alice Austen,3,3,3,3,4,3,4,4,3,4,3,0.051,0.26899999999999996,0.098,0.43,0.017,0.384,0.126,0.048,0.24600000000000002,0.547,4.3,0.892,0.9359999999999999,0.192,0.963,3.78,3.64,3.71,3.77,2.69,Staten Island,31,23.37078667,31.23595428,32.58427048,12.80898857,45.39325714,0.5322966507177034
31R061,I.S. 061 William A Morris,2,4,3,4,4,4,4,4,4,4,4,0.114,0.302,0.13699999999999998,0.789,0.16,0.703,0.04,0.326,0.45799999999999996,0.152,6.8,0.873,0.899,0.368,0.961,4.06,3.01,3.88,3.38,3.08,Staten Island,31,32.97872162,31.9148941,21.9148941,13.19148922,35.10638428,0.9582059123343527
31R063,Marsh Avenue School for Expeditionary Learning,3,4,4,3,4,4,4,4,4,4,4,0.011000000000000001,0.233,0.040999999999999995,0.341,0.027999999999999997,0.244,0.092,0.065,0.242,0.588,4.8,0.7709999999999999,0.946,0.133,0.9690000000000001,4.65,4.35,4.34,4.34,4.15,Staten Island,31,8.571428299,25.05494499,32.96703339,33.40659332,66.37362671,0.9912854030501089
31R065,P.S. 65 The Academy of Innovative Learning,4,3,3,3,4,3,4,4,4,4,4,0.040999999999999995,0.27699999999999997,0.129,0.569,0.07400000000000001,0.41100000000000003,0.023,0.188,0.467,0.24600000000000002,10.0,0.8390000000000001,0.9470000000000001,0.139,0.972,4.14,4.56,3.78,4.4,4.33,Staten Island,31,10.2564106,30.2564106,36.41025543,23.07692337,59.4871788,0.4949238578680203
31R069,P.S. 069 Daniel D. Tompkins,3,4,4,4,4,4,4,4,4,4,4,0.11699999999999999,0.262,0.038,0.505,0.013999999999999999,0.42700000000000005,0.196,0.02,0.214,0.551,10.8,0.8079999999999999,0.945,0.145,0.9570000000000001,3.99,3.05,4.74,4.01,2.72,Staten Island,31,15.69892502,32.68817139,34.83871078,16.77419281,51.61290359,0.5070883315158125
31R072,I.S. 072 Rocco Laurie,2,3,2,2,3,2,2,3,3,3,2,0.051,0.20600000000000002,0.083,0.512,0.027999999999999997,0.44799999999999995,0.225,0.047,0.267,0.447,19.8,0.8190000000000001,0.9359999999999999,0.22,0.9620000000000001,3.78,3.64,3.71,3.77,3.26,Staten Island,31,15.72280216,27.86885262,27.94336891,28.46497726,56.40834427,0.9477401129943502
31R074,P.S. 74 Future Leaders Elementary School,2,3,3,3,4,3,3,4,3,3,3,0.231,0.35600000000000004,0.20199999999999999,0.897,0.212,0.84,0.064,0.26,0.615,0.054000000000000006,8.0,0.759,0.889,0.485,0.9440000000000001,3.17,3.82,3.17,3.93,3.0,Staten Island,31,32.33533096,38.32335281,22.15568924,7.185628891,29.34131813,0.5352564102564102
31R075,I.S. 075 Frank D. Paulo,3,4,3,4,4,3,4,4,4,4,4,0.017,0.226,0.053,0.297,0.033,0.23,0.08800000000000001,0.018000000000000002,0.12300000000000001,0.7490000000000001,5.8,0.807,0.9440000000000001,0.162,0.97,4.01,4.44,4.45,4.32,4.29,Staten Island,31,8.877086639,24.88619041,29.66616058,36.57056046,66.23672485,0.9613420860685631
31R078,P.S. 78,2,2,2,2,3,3,3,3,3,3,2,0.086,0.365,0.153,0.9490000000000001,0.223,0.914,0.03,0.423,0.48100000000000004,0.038,6.0,0.711,0.899,0.41,0.9640000000000001,3.2,3.1,2.12,3.41,3.48,Staten Island,31,45.01278687,38.618927,13.55498695,2.813299179,16.36828613,0.48271604938271606
