DBN,School Name,Supportive Environment Rating,Interesting and challenging curriculum,Effective teaching and learning,Effective school assessment,Clear communication - high expectations,Teacher collaboration,"Safety, inclusivity, social-emotional growth",Resource allocation and management,"Identifying, tracking, and meeting goals",Thoughtful teacher development and evaluation,School decision evaluation and adjustment,Percent English Language Learners,Percent Students with Disabilities,Percent Self-Contained,Economic Need Index,Percent in Temp Housing,Percent HRA Eligible,Percent Asian,Percent Black,Percent Hispanic,Percent White,Principal experience at this school,Percent of teachers with 3+ years of experience,Student Attendance Rate,Percent of Students Chronically Absent,Teacher Attendance Rate,Collaborative Teachers Score,Effective School Leadership Score,Rigorous Instruction Score,Strong Family-Community Ties Score,Trust Score,Borough,District,Level 1 %,Level 2 %,Level 3 %,Level 4 %,Level 3+ %,% Tested
26Q216,J.H.S. 216 George J. Ryan,3,4,4,4,4,4,4,4,4,4,4,0.064,0.115,0.035,0.5429999999999999,0.08199999999999999,0.45399999999999996,0.6579999999999999,0.049,0.132,0.14,14.0,0.907,0.9640000000000001,0.091,0.95,4.12,3.57,4.67,3.49,3.35,Queens,26,5.587808609,15.52975368,24.02031898,54.86211777,78.88243866,0.9412568306010929
26Q221,P.S. 221 The North Hills School,4,4,4,4,4,4,4,4,4,4,4,0.07,0.133,0.021,0.28,0.006999999999999999,0.259,0.639,0.027999999999999997,0.139,0.179,6.8,0.925,0.9640000000000001,0.069,0.9520000000000001,4.64,4.47,4.95,4.46,4.4,Queens,26,5.479452133,15.41095924,30.82191849,48.28767014,79.10958862,0.4786885245901639
26Q266,P.S./I.S. 266,3,4,4,3,4,4,4,4,4,4,4,0.032,0.239,0.049,0.359,0.016,0.284,0.40399999999999997,0.198,0.223,0.146,0.8,0.9420000000000001,0.9520000000000001,0.098,0.9540000000000001,4.17,4.01,4.23,4.15,3.6,Queens,26,12.35955048,35.11235809,27.24719048,25.28089905,52.52809143,0.5641838351822503
27Q042,P.S./M.S 042 R. Vernam,3,3,3,3,3,3,3,3,2,3,3,0.037000000000000005,0.282,0.14400000000000002,0.915,0.239,0.873,0.015,0.732,0.221,0.013000000000000001,6.8,0.7190000000000001,0.877,0.498,0.971,3.78,3.64,3.71,3.77,3.52,Queens,27,57.58427048,28.65168571,9.831460953,3.932584286,13.76404476,0.5741935483870968
27Q043,P.S. 043,2,3,2,2,3,3,3,3,3,3,2,0.096,0.231,0.10400000000000001,0.885,0.231,0.8240000000000001,0.02,0.575,0.335,0.05,2.8,0.809,0.893,0.425,0.9520000000000001,2.97,2.34,2.55,1.8,2.28,Queens,27,54.87288284,26.4830513,13.77118683,4.872881413,18.64406776,0.5645933014354066
27Q045,P.S. 045 Clarence Witherspoon,1,2,2,2,3,2,2,3,3,3,2,0.11,0.23,0.1,0.742,0.24,0.693,0.06,0.65,0.22,0.02,7.8,0.897,0.905,0.38299999999999995,0.9590000000000001,2.45,2.56,2.1,3.62,2.71,Queens,27,50,22.38805962,18.6567173,8.955224037,27.61194038,0.44666666666666666
27Q047,P.S. 047 Chris Galas,3,4,4,3,4,4,4,4,4,4,4,0.015,0.27399999999999997,0.06,0.34,0.045,0.249,0.005,0.02,0.18899999999999997,0.7759999999999999,2.7,0.75,0.937,0.163,0.963,4.65,4.0,4.36,4.55,4.08,Queens,27,13.49206352,31.74603081,38.09523773,16.66666603,54.76190567,0.6268656716417911
27Q053,M.S. 053 Brian Piccolo,3,3,3,3,3,3,3,3,3,3,3,0.20600000000000002,0.33,0.161,0.873,0.322,0.787,0.011000000000000001,0.521,0.42700000000000005,0.015,1.8,0.5770000000000001,0.9,0.402,0.968,3.78,3.64,3.71,3.77,3.46,Queens,27,73.19149017,19.14893532,5.531914711,2.127659559,7.659574509,0.8801498127340824
27Q056,P.S. 056 Harry Eichler,3,3,3,3,3,4,4,4,4,4,4,0.258,0.20199999999999999,0.057,0.6970000000000001,0.111,0.599,0.36200000000000004,0.049,0.413,0.124,18.8,0.7859999999999999,0.94,0.183,0.9640000000000001,4.43,4.16,3.56,3.71,4.34,Queens,27,32.12996292,23.10469246,23.10469246,21.66065025,44.76534271,0.7157622739018088
27Q060,P.S. 060 Woodhaven,3,4,3,4,4,3,4,4,4,4,4,0.19399999999999998,0.17800000000000002,0.016,0.77,0.091,0.7020000000000001,0.163,0.034,0.716,0.038,13.8,0.85,0.935,0.204,0.9590000000000001,3.74,3.77,4.34,3.89,3.76,Queens,27,15.13043499,17.91304398,28.17391396,38.78260803,66.95652008,0.5208333333333334
27Q062,P. S. 62 - Chester Park School,3,4,3,3,4,4,4,4,4,4,4,0.16399999999999998,0.12,0.039,0.74,0.031,0.664,0.606,0.035,0.247,0.021,15.0,0.778,0.941,0.18600000000000003,0.96,4.54,4.12,4.1,4.02,4.33,Queens,27,19.3023262,28.3720932,25.8139534,26.5116272,52.3255806,0.473568281938326
27Q063,P.S. 063 Old South,3,4,3,3,4,4,4,4,4,4,4,0.14800000000000002,0.17600000000000002,0.079,0.701,0.071,0.61,0.34299999999999997,0.055999999999999994,0.484,0.069,7.8,0.867,0.93,0.242,0.958,4.27,3.24,3.97,3.55,3.48,Queens,27,19.31818199,28.24675369,27.11038971,25.32467461,52.43506622,0.525149190110827
27Q064,P.S. 064 Joseph P. Addabbo,3,3,3,3,4,3,4,4,4,4,4,0.20600000000000002,0.12,0.032,0.7929999999999999,0.031,0.7290000000000001,0.599,0.032,0.308,0.018000000000000002,3.9,0.929,0.9420000000000001,0.174,0.9590000000000001,3.48,3.63,3.6,3.8,3.49,Queens,27,24.92211914,24.29906464,24.92211914,25.85669708,50.77881622,0.5211038961038961
27Q065,P.S. 65 - The Raymond York Elementary School,3,3,3,4,4,4,4,4,4,4,4,0.107,0.215,0.09,0.767,0.064,0.684,0.379,0.064,0.43200000000000005,0.028999999999999998,10.0,0.868,0.924,0.278,0.9620000000000001,4.46,3.97,3.79,3.55,3.84,Queens,27,27.27272797,25.97402573,25.10822487,21.64502144,46.75324631,0.506578947368421
27Q066,P.S. 066 Jacqueline Kennedy Onassis,3,4,3,4,4,4,4,4,4,4,4,0.293,0.28800000000000003,0.009000000000000001,0.679,0.087,0.6,0.142,0.055,0.655,0.087,1.4,0.7440000000000001,0.932,0.233,0.971,4.56,4.23,4.26,3.95,4.22,Queens,27,17.09401703,31.62393188,27.77777863,23.50427437,51.28205109,0.5109170305676856
27Q090,P.S. 090 Horace Mann,3,3,4,4,3,3,4,4,4,4,4,0.23199999999999998,0.182,0.094,0.752,0.092,0.6729999999999999,0.325,0.048,0.5529999999999999,0.045,14.9,0.847,0.9359999999999999,0.201,0.955,3.53,3.67,4.04,3.96,3.31,Queens,27,18.29574013,34.58646774,28.07017517,19.04761887,47.11779404,0.5012562814070352
27Q096,P.S. 096,3,4,3,4,4,3,4,4,4,4,4,0.155,0.114,0.03,0.7190000000000001,0.07400000000000001,0.631,0.435,0.214,0.159,0.048,4.8,0.708,0.9390000000000001,0.18899999999999997,0.981,3.23,3.64,4.48,3.72,3.38,Queens,27,11.27819538,27.81954956,29.32330894,31.57894707,60.90225601,0.4907749077490775
27Q097,P.S. 097 Forest Park,3,4,3,3,3,3,4,4,4,4,4,0.244,0.18100000000000002,0.066,0.748,0.040999999999999995,0.696,0.177,0.023,0.7190000000000001,0.057999999999999996,6.8,0.846,0.9390000000000001,0.185,0.965,3.2,2.19,3.74,3.3,3.18,Queens,27,23.32268333,26.19808388,28.75399399,21.7252388,50.47923279,0.45760233918128657
27Q100,P.S. 100 Glen Morris,3,4,3,3,4,3,4,4,4,4,4,0.08,0.212,0.08,0.682,0.027999999999999997,0.617,0.41,0.075,0.196,0.039,8.2,0.9390000000000001,0.929,0.22699999999999998,0.958,3.82,4.02,4.03,3.8,3.99,Queens,27,10.50119305,30.78759003,27.68496513,31.02625275,58.71121597,0.46920492721164614
27Q104,P.S. 104 The Bays Water,3,4,3,3,4,4,3,4,3,3,3,0.147,0.222,0.11599999999999999,0.86,0.231,0.758,0.03,0.45299999999999996,0.45799999999999996,0.047,11.8,0.857,0.917,0.33,0.96,3.78,3.64,3.71,3.77,4.02,Queens,27,31.02310181,29.0429039,23.10231018,16.83168411,39.93399429,0.4734375
27Q105,P.S. 105 The Bay School,2,3,2,3,3,3,3,3,3,3,3,0.054000000000000006,0.322,0.145,0.9359999999999999,0.20800000000000002,0.879,0.022000000000000002,0.633,0.32299999999999995,0.013999999999999999,19.8,0.8290000000000001,0.892,0.46799999999999997,0.9520000000000001,3.36,3.42,3.03,3.66,3.5,Queens,27,57.8125,29.8828125,9.5703125,2.734375,12.3046875,0.6572528883183568
27Q106,Lighthouse Elementary School,2,3,2,2,3,3,4,4,4,4,4,0.11699999999999999,0.34,0.183,0.9359999999999999,0.239,0.878,0.02,0.599,0.325,0.025,4.2,0.375,0.877,0.536,0.9740000000000001,3.61,3.6,2.74,3.64,3.43,Queens,27,51.42856979,26.66666603,17.142856600000002,4.761904716,21.90476227,0.5329949238578681
27Q108,P.S. 108 Captain Vincent G. Fowler,3,4,3,4,4,4,4,4,4,4,4,0.098,0.16399999999999998,0.064,0.6559999999999999,0.076,0.5589999999999999,0.366,0.059000000000000004,0.511,0.055999999999999994,1.5,0.7659999999999999,0.9390000000000001,0.183,0.956,4.29,3.82,4.34,4.11,3.89,Queens,27,17.30279922,24.04580116,27.98982239,30.66157722,58.65139771,0.5477351916376306
27Q114,P.S./M.S. 114 Belle Harbor,3,3,3,4,4,4,4,4,3,4,3,0.005,0.23199999999999998,0.027999999999999997,0.187,0.016,0.147,0.008,0.022000000000000002,0.111,0.845,0.8,0.86,0.943,0.132,0.968,4.42,4.05,3.89,3.89,3.81,Queens,27,10.27190304,21.75226593,32.02416992,35.95166016,67.97583008,0.5229067930489731
27Q123,P.S. 123,3,4,3,4,4,3,4,4,4,4,4,0.069,0.221,0.073,0.74,0.095,0.685,0.11,0.5660000000000001,0.21,0.027000000000000003,4.9,0.863,0.922,0.264,0.968,3.46,3.77,4.3,3.89,3.5,Queens,27,31.81818199,32.12121201,20.30303001,15.75757599,36.06060791,0.5205047318611987
27Q124,P.S. 124 Osmond A Church,3,3,3,2,3,3,3,3,3,3,2,0.07200000000000001,0.124,0.039,0.685,0.078,0.603,0.483,0.2,0.221,0.03,3.9,0.91,0.941,0.179,0.9690000000000001,3.6,3.23,3.12,3.46,3.84,Queens,27,28.09587288,31.02529907,23.16910744,17.70972061,40.87882996,0.6110659072416599
27Q137,M.S. 137 America's School of Heroes,3,4,3,4,4,4,4,4,4,4,4,0.09699999999999999,0.16,0.046,0.715,0.066,0.632,0.562,0.053,0.335,0.023,13.0,0.835,0.929,0.244,0.9570000000000001,4.4,3.62,4.29,2.79,3.6,Queens,27,31.95121956,30.73170662,21.86991882,15.44715405,37.31707382,0.6507936507936508
27Q146,P.S. 146 Howard Beach,2,3,3,3,3,4,4,4,4,4,4,0.02,0.225,0.047,0.324,0.026000000000000002,0.273,0.044000000000000004,0.02,0.38799999999999996,0.536,4.9,0.941,0.9359999999999999,0.196,0.9640000000000001,4.6,3.73,3.59,3.81,3.54,Queens,27,17.16937447,26.4501152,30.85846901,25.52204132,56.38051224,0.6510574018126888
27Q155,P.S. 155,3,3,3,4,4,4,4,4,4,4,4,0.079,0.152,0.099,0.6579999999999999,0.073,0.58,0.31,0.233,0.21,0.019,5.8,0.857,0.943,0.171,0.965,4.63,4.15,4.0,3.72,3.97,Queens,27,11.73913002,19.13043404,35.65217209,33.47826004,69.13043213,0.4925053533190578
27Q183,P.S. 183 Dr. Richard R. Green,3,3,2,2,3,2,4,4,4,4,4,0.061,0.36700000000000005,0.114,0.915,0.168,0.884,0.03,0.556,0.316,0.057,4.9,0.725,0.8909999999999999,0.439,0.9540000000000001,2.44,2.0,2.73,3.3,3.22,Queens,27,45.68690109,32.58786011,16.9329071,4.792332172,21.7252388,0.6173570019723866
27Q197,P.S. 197 The Ocean School,3,3,3,3,3,4,4,4,3,3,3,0.23199999999999998,0.265,0.14400000000000002,0.893,0.127,0.8320000000000001,0.026000000000000002,0.449,0.462,0.046,6.8,0.83,0.9259999999999999,0.29100000000000004,0.972,4.03,3.94,3.67,4.11,4.01,Queens,27,38.70967865,29.43548393,21.77419281,10.08064556,31.85483932,0.5426695842450766
27Q202,J.H.S. 202 Robert H. Goddard,3,4,4,3,4,4,4,4,4,4,4,0.078,0.151,0.055999999999999994,0.698,0.078,0.615,0.34,0.073,0.46799999999999997,0.07,10.0,0.945,0.946,0.14800000000000002,0.966,4.53,3.94,4.37,3.38,3.46,Queens,27,31.08747101,32.03309631,21.86761284,15.01182079,36.87943268,0.7711941659070192
27Q207,P.S. 207 Rockwood Park,3,3,3,3,4,3,4,4,3,4,3,0.006,0.20199999999999999,0.038,0.172,0.01,0.142,0.032,0.013999999999999999,0.18600000000000003,0.7559999999999999,3.8,0.912,0.9440000000000001,0.12,0.9640000000000001,4.13,3.79,3.55,3.72,3.43,Queens,27,15.625,28.125,31.53409004,24.71590996,56.25,0.5605095541401274
27Q210,J.H.S. 210 Elizabeth Blackwell,2,3,2,3,3,3,3,3,3,3,3,0.16,0.166,0.053,0.7709999999999999,0.065,0.7020000000000001,0.28800000000000003,0.053,0.596,0.037000000000000005,3.0,0.767,0.9209999999999999,0.28,0.9590000000000001,3.78,3.64,3.71,3.77,2.2,Queens,27,43.17617798,28.22580719,19.47890854,9.119106293,28.59801483,0.8574468085106383
27Q223,P.S. 223 Lyndon B. Johnson,3,3,3,3,4,3,4,4,3,3,4,0.059000000000000004,0.239,0.127,0.757,0.10400000000000001,0.703,0.127,0.617,0.155,0.006,11.8,0.955,0.924,0.275,0.9520000000000001,3.66,4.16,3.47,4.02,3.53,Queens,27,35.43307114,33.85826874,21.65354347,9.055118561,30.70866203,0.4810606060606061
27Q226,J.H.S. 226 Virgil I. Grissom,2,3,3,3,3,3,4,3,4,4,4,0.063,0.209,0.064,0.708,0.073,0.65,0.254,0.38,0.166,0.02,7.8,0.737,0.9209999999999999,0.268,0.9640000000000001,3.53,3.76,3.31,2.79,2.78,Queens,27,52.64957428,25.81196594,14.8717947,6.666666508,21.53846169,0.638646288209607
27Q232,P.S. 232 Lindenwood,4,4,4,4,4,4,4,4,4,4,4,0.045,0.196,0.04,0.525,0.022000000000000002,0.41100000000000003,0.09699999999999999,0.084,0.467,0.335,12.9,0.909,0.9440000000000001,0.161,0.965,4.59,4.17,4.83,4.11,4.05,Queens,27,19.39586639,27.02702713,31.95548439,21.62162209,53.57710648,0.6484536082474227
27Q253,P.S. 253,3,3,3,3,4,3,4,3,4,4,3,0.326,0.255,0.064,0.885,0.231,0.805,0.027999999999999997,0.315,0.627,0.013000000000000001,4.8,0.8440000000000001,0.9209999999999999,0.26,0.96,3.82,3.65,3.4,3.72,3.29,Queens,27,35.18518448,29.25926018,24.07407379,11.48148155,35.55555725,0.5065666041275797
27Q254,P.S. 254 - The Rosa Parks School,3,4,3,3,4,4,4,4,4,4,4,0.14800000000000002,0.147,0.054000000000000006,0.687,0.073,0.622,0.11699999999999999,0.036000000000000004,0.737,0.083,1.8,0.917,0.9390000000000001,0.179,0.945,4.33,3.02,3.95,3.78,3.31,Queens,27,20.66666603,30.33333397,31.66666603,17.33333397,49,0.4893964110929853
27Q262,Channel View School for Research,3,4,3,4,4,4,4,4,4,4,4,0.022000000000000002,0.131,0.0,0.647,0.044000000000000004,0.5660000000000001,0.10099999999999999,0.366,0.39299999999999996,0.109,3.7,0.731,0.9390000000000001,0.195,0.961,4.56,4.0,4.38,3.57,3.77,Queens,27,20.99236679,35.49618149,34.3511467,9.160305023,43.51145172,0.7158469945355191
27Q273,P.S. 273,3,3,3,3,4,4,4,4,4,4,4,0.145,0.188,0.069,0.735,0.076,0.6709999999999999,0.155,0.053,0.7240000000000001,0.03,8.0,0.857,0.9329999999999999,0.218,0.972,4.25,2.79,3.46,3.95,3.66,Queens,27,29.60526276,28.94736862,27.63157845,13.81578922,41.44736862,0.5
27Q282,Knowledge and Power Preparatory Academy VI,4,4,3,4,4,4,4,3,3,3,3,0.064,0.163,0.0,0.752,0.034,0.6629999999999999,0.038,0.5,0.428,0.023,7.8,0.688,0.97,0.03,0.9520000000000001,3.78,3.64,3.71,3.77,3.25,Queens,27,22.34636879,36.87150955,26.81564331,13.96648026,40.78212357,0.678030303030303
27Q297,Hawtree Creek Middle School,3,4,3,4,4,4,4,4,4,4,4,0.044000000000000004,0.205,0.057,0.642,0.06,0.574,0.325,0.35,0.20199999999999999,0.016,5.0,0.414,0.929,0.225,0.978,4.6,4.33,4.53,4.91,4.39,Queens,27,46.79487228,30.76922989,16.66666603,5.769230843,22.43589783,0.8524590163934426
27Q306,New York City Academy for Discovery,2,3,3,3,3,4,4,4,4,4,4,0.16699999999999998,0.209,0.086,0.669,0.068,0.585,0.16699999999999998,0.052000000000000005,0.6809999999999999,0.039,4.9,0.6970000000000001,0.925,0.248,0.971,4.04,3.3,3.51,3.96,3.26,Queens,27,29.2553196,32.44680786,24.46808434,13.82978725,38.29787064,0.4908616187989556
27Q309,Academy of Medical Technology: A College Board Sch,3,3,2,3,4,3,3,4,3,3,3,0.183,0.147,0.013999999999999999,0.8240000000000001,0.142,0.748,0.037000000000000005,0.47200000000000003,0.41700000000000004,0.046,2.6,0.882,0.9229999999999999,0.249,0.9620000000000001,3.56,3.84,3.02,3.46,3.98,Queens,27,67.55319214,26.06382942,6.382978916,0,6.382978916,0.8623853211009175
27Q317,Waterside Children's Studio School,3,3,3,3,4,4,4,4,4,4,4,0.131,0.212,0.046,0.672,0.122,0.624,0.049,0.24100000000000002,0.449,0.217,9.0,0.929,0.9390000000000001,0.204,0.9620000000000001,4.86,4.77,3.78,4.4,4.7,Queens,27,36.48648834,25.67567635,22.97297287,14.8648653,37.83783722,0.4911504424778761
27Q318,Waterside School For Leadership,3,4,3,3,4,4,4,4,4,4,4,0.061,0.272,0.079,0.779,0.154,0.6970000000000001,0.018000000000000002,0.509,0.373,0.083,9.0,0.591,0.902,0.379,0.9670000000000001,4.35,4.19,4.06,4.15,3.68,Queens,27,61.64383698,29.68036461,7.30593586,1.369863033,8.67579937,0.9605263157894737
27Q319,Village Academy,3,4,3,3,3,4,4,4,4,4,4,0.17,0.22,0.047,0.8340000000000001,0.162,0.763,0.013999999999999999,0.563,0.39,0.022000000000000002,9.0,0.6,0.92,0.303,0.973,4.3,4.13,3.93,3.89,4.18,Queens,27,58.28729248,33.14916992,6.906077385,1.657458544,8.56353569,1.0083565459610029
27Q323,Scholars' Academy,4,4,4,4,4,4,4,4,4,4,4,0.001,0.107,0.01,0.319,0.016,0.225,0.22899999999999998,0.133,0.18,0.429,13.0,0.667,0.97,0.032,0.963,4.5,4.04,4.78,4.29,4.03,Queens,27,1.108647466,6.873614311,25.72062111,66.29711914,92.01773834,0.6507936507936508
27Q333,Goldie Maple Academy,2,3,2,2,3,2,3,3,3,3,2,0.003,0.073,0.021,0.701,0.027999999999999997,0.596,0.039,0.71,0.19399999999999998,0.021,11.7,0.8079999999999999,0.946,0.155,0.9520000000000001,2.2,2.36,2.26,2.31,1.91,Queens,27,41.58415985,28.71287155,21.28712845,8.415842056,29.7029705,0.5233160621761658
27Q362,Wave Preparatory Elementary School,3,4,4,4,3,4,4,4,4,4,4,0.231,0.193,0.10099999999999999,0.83,0.149,0.777,0.018000000000000002,0.37799999999999995,0.583,0.006,6.0,0.488,0.935,0.25,0.9670000000000001,4.36,4.02,4.85,3.73,4.34,Queens,27,22.31075668,19.12350655,33.06772995,25.49800873,58.56573868,0.4990059642147117
28Q008,J.H.S. 008 Richard S. Grossley,2,3,3,3,3,3,3,3,3,3,3,0.127,0.201,0.08800000000000001,0.799,0.162,0.746,0.177,0.44799999999999995,0.221,0.009000000000000001,0.8,0.938,0.9079999999999999,0.348,0.9640000000000001,3.87,3.75,3.47,2.85,3.83,Queens,28,43.67088699,27.21518898,18.03797531,11.07594967,29.11392403,0.9321533923303835
28Q040,P.S. 040 Samuel Huntington,3,3,3,3,4,3,3,4,3,3,3,0.052000000000000005,0.299,0.161,0.8540000000000001,0.235,0.784,0.114,0.602,0.235,0.026000000000000002,9.6,0.769,0.9079999999999999,0.4,0.9570000000000001,3.77,4.03,3.76,3.89,4.02,Queens,28,36.21399307,29.21810722,23.04526711,11.52263355,34.56790161,0.5758293838862559
28Q048,P.S. 048 William Wordsworth,3,3,3,3,4,3,4,3,4,4,3,0.13699999999999998,0.282,0.14,0.8440000000000001,0.204,0.741,0.177,0.546,0.20199999999999999,0.016,11.5,0.83,0.924,0.27899999999999997,0.9590000000000001,3.67,3.62,3.15,3.89,3.21,Queens,28,27.34082413,27.71535492,26.21722794,18.72659111,44.94382095,0.48633879781420764
28Q050,P.S. 050 Talfourd Lawn Elementary School,3,4,3,3,4,4,4,3,3,4,3,0.158,0.201,0.051,0.797,0.11800000000000001,0.708,0.228,0.196,0.439,0.022000000000000002,8.6,0.636,0.934,0.214,0.965,4.21,3.36,4.0,3.8,3.78,Queens,28,21.09589005,19.45205498,29.3150692,30.13698578,59.45205307,0.5069444444444444
28Q054,P.S. 054 Hillside,3,3,3,3,4,4,4,4,3,3,3,0.26,0.166,0.071,0.84,0.163,0.75,0.32,0.071,0.536,0.012,8.8,0.795,0.925,0.275,0.9640000000000001,3.6,3.79,3.64,3.72,3.05,Queens,28,33.78839493,26.27986336,25.25597191,14.6757679,39.93173981,0.5185840707964602
28Q055,P.S. 055 Maure,3,3,3,3,4,3,3,3,3,3,3,0.16399999999999998,0.21,0.069,0.723,0.06,0.637,0.451,0.08199999999999999,0.254,0.015,11.2,0.897,0.932,0.248,0.966,3.86,3.71,3.45,3.36,4.18,Queens,28,18.72146034,27.39726067,32.8767128,21.00456619,53.88127899,0.48451327433628316
28Q072,Catherine & Count Basie Middle School 72,2,3,3,4,3,3,3,3,3,3,3,0.069,0.28800000000000003,0.139,0.7559999999999999,0.155,0.693,0.08800000000000001,0.6829999999999999,0.14400000000000002,0.021,6.0,0.946,0.903,0.353,0.9540000000000001,2.62,2.92,3.39,2.35,2.25,Queens,28,60.94674683,25.739645,9.763313293,3.55029583,13.31360912,0.9013333333333333
28Q080,PS 80  The Thurgood Marshall Magnet School of Mult,2,3,2,3,4,3,3,3,3,4,3,0.033,0.257,0.122,0.634,0.11800000000000001,0.5710000000000001,0.027000000000000003,0.851,0.078,0.008,5.9,0.7440000000000001,0.922,0.285,0.9640000000000001,2.94,2.58,2.6,3.61,2.0,Queens,28,35.26971054,30.29045677,20.33195114,14.10788345,34.43983459,0.49183673469387756
28Q082,P.S. 082 Hammond,3,4,3,3,4,3,4,4,4,4,3,0.341,0.175,0.064,0.8590000000000001,0.10400000000000001,0.785,0.244,0.063,0.648,0.012,2.8,0.647,0.946,0.159,0.963,2.99,3.4,3.43,3.53,2.55,Queens,28,36.02484512,26.70807457,23.91304398,13.35403728,37.26708221,0.49085365853658536
28Q086,P.S. Q086,2,4,3,3,4,4,4,4,4,4,4,0.312,0.182,0.077,0.826,0.14300000000000002,0.748,0.498,0.08,0.341,0.043,1.0,0.873,0.929,0.263,0.9570000000000001,3.68,2.02,3.45,3.25,2.99,Queens,28,26.61448097,22.8962822,29.94129181,20.54794502,50.48923492,0.5621562156215621
28Q099,P.S. 099 Kew Gardens,4,4,4,3,4,4,4,4,4,4,3,0.127,0.217,0.037000000000000005,0.568,0.11,0.496,0.231,0.062,0.376,0.28800000000000003,15.9,0.8420000000000001,0.945,0.149,0.968,4.48,4.1,4.39,4.01,3.65,Queens,28,14.85849094,17.68867874,29.48113251,37.97169876,67.45282745,0.5401273885350318
28Q101,P.S. 101 School in the Gardens,3,4,4,4,4,4,4,4,4,4,4,0.055,0.14800000000000002,0.005,0.162,0.016,0.124,0.27699999999999997,0.031,0.17800000000000002,0.439,5.4,0.667,0.9520000000000001,0.10800000000000001,0.97,4.73,4.55,4.9,4.55,4.21,Queens,28,6.181818008,13.45454502,23.63636398,56.72727203,80.36363983,0.43238993710691825
28Q117,P.S. 117 J. Keld / Briarwood School,3,4,3,4,4,4,4,4,4,4,4,0.11699999999999999,0.18899999999999997,0.086,0.665,0.07,0.5820000000000001,0.34,0.10099999999999999,0.348,0.16699999999999998,8.9,0.941,0.9259999999999999,0.26899999999999996,0.945,4.28,3.52,4.01,3.87,3.67,Queens,28,21.33333397,27.55555534,29.77777863,21.33333397,51.11111069,0.47619047619047616
28Q121,P.S. 121 Queens,3,4,4,4,4,4,4,4,4,4,4,0.039,0.131,0.024,0.613,0.040999999999999995,0.527,0.528,0.16899999999999998,0.135,0.025,6.8,0.6829999999999999,0.9279999999999999,0.263,0.953,4.44,4.3,4.83,4.25,4.1,Queens,28,14.43736744,22.71762276,28.02547836,34.8195343,62.84500885,0.5280269058295964
28Q139,P.S. 139 Rego Park,3,4,4,4,4,3,4,4,4,4,4,0.179,0.177,0.061,0.556,0.033,0.47600000000000003,0.257,0.015,0.315,0.38299999999999995,2.8,0.86,0.946,0.149,0.9570000000000001,3.34,2.78,4.48,4.18,3.39,Queens,28,19.07514381,19.94219589,26.58959579,34.39306259,60.98265839,0.4613333333333333
28Q140,P.S. 140 Edward K Ellington,2,3,3,3,3,3,3,4,3,4,3,0.066,0.21899999999999997,0.073,0.797,0.235,0.738,0.05,0.67,0.214,0.018000000000000002,7.4,0.618,0.903,0.423,0.9670000000000001,3.98,3.94,3.21,4.11,3.94,Queens,28,18.69158936,37.38317871,25.23364449,18.69158936,43.92523193,0.2437357630979499
28Q144,P.S. 144 Col Jeromus Remsen,3,3,3,3,4,4,4,4,4,4,4,0.048,0.13699999999999998,0.018000000000000002,0.221,0.02,0.147,0.368,0.013000000000000001,0.188,0.359,12.0,0.862,0.9520000000000001,0.106,0.955,4.76,4.26,3.69,4.55,4.57,Queens,28,10.16483498,18.40659332,27.19780159,44.23077011,71.42857361,0.433849821215733
28Q157,J.H.S. 157 Stephen A. Halsey,3,4,4,4,4,4,4,4,4,4,4,0.094,0.14,0.047,0.455,0.027000000000000003,0.374,0.23399999999999999,0.08,0.243,0.406,12.8,0.631,0.9490000000000001,0.152,0.965,4.06,3.55,4.7,3.6,3.4,Queens,28,17.03521729,23.6691246,23.34152412,35.95413589,59.29565811,0.7616968184653774
28Q160,P.S. 160 Walter Francis Bishop,3,3,3,3,4,3,4,4,4,4,4,0.095,0.22399999999999998,0.10400000000000001,0.779,0.138,0.7240000000000001,0.136,0.498,0.228,0.013999999999999999,4.8,0.882,0.909,0.373,0.9420000000000001,3.75,4.15,3.57,3.78,3.96,Queens,28,46.73539352,28.86598015,19.58762932,4.810996532,24.39862633,0.49489795918367346
28Q161,P.S. 161 Arthur Ashe School,3,4,4,4,4,4,4,4,4,4,4,0.14800000000000002,0.135,0.011000000000000001,0.723,0.040999999999999995,0.6509999999999999,0.657,0.062,0.15,0.032,14.0,0.943,0.935,0.203,0.9670000000000001,4.58,4.06,4.76,4.27,4.09,Queens,28,9.32475853,22.18649483,35.69131851,32.79742813,68.48874664,0.47049924357034795
28Q167,Metropolitan Expeditionary Learning School,3,4,3,3,4,4,4,4,4,4,4,0.039,0.18,0.044000000000000004,0.523,0.039,0.436,0.225,0.146,0.39399999999999996,0.16399999999999998,8.0,0.838,0.9590000000000001,0.091,0.9670000000000001,4.58,4.09,3.86,3.94,4.02,Queens,28,33.1010437,30.3135891,25.43553925,11.14982605,36.5853653,0.7493472584856397
28Q174,P.S. 174 William Sidney Mount,3,3,3,3,4,3,3,3,3,4,3,0.124,0.10400000000000001,0.011000000000000001,0.35600000000000004,0.025,0.28,0.34700000000000003,0.033,0.249,0.32,12.2,0.889,0.95,0.147,0.96,3.21,2.87,3.26,4.32,2.5,Queens,28,14.00651455,18.24104309,26.0586319,41.69380951,67.75244141,0.4774494556765163
